TweetID,HandLabel,AnnotatorID
518356619537956864,Negative,33
518356726798897152,Neutral,33
518356893170159616,Neutral,33
518357378170105856,Positive,33
518357784677867520,Negative,33
518358125263327234,Negative,88
518358316373000192,Negative,33
518358611068596225,Negative,33
518358639787405312,Positive,33
518358859824775168,Positive,33
518359334422851584,Negative,33
518359395986857984,Positive,89
518359893284495360,Neutral,88
518359978022027264,Positive,33
518360192883638272,Neutral,33
518360717427474433,Neutral,33
518360799191269376,Neutral,33
518361038782468096,Neutral,33
518361264129839104,Negative,33
518361528672989184,Negative,88
518362013249323008,Neutral,33
518362013249323008,Neutral,89
518362228928819200,Positive,33
518362587625689088,Neutral,33
518363053071806464,Neutral,89
518363053071806464,Neutral,33
518363451044143104,Negative,33
518363926489493504,Neutral,89
518363926489493504,Negative,33
518364715022839808,Negative,88
518365483570311168,Negative,33
518365684079001600,Negative,33
518366008458108928,Neutral,33
518366008458108928,Neutral,89
518366185327714304,Positive,33
518367445086912512,Neutral,89
518367445086912512,Positive,33
518367704890503170,Neutral,89
518367704890503170,Positive,33
518367952824172544,Positive,88
518367952824172544,Neutral,89
518368507025948672,Negative,33
518368757820174336,Neutral,33
518368757820174336,Neutral,89
518368836945735681,Negative,33
518369329860325376,Neutral,33
518369393097834497,Negative,33
518369843653791744,Neutral,33
518369964798275584,Positive,88
518369964798275584,Neutral,89
518370010038013953,Neutral,33
518370383305900032,Negative,33
518370972324597761,Neutral,33
518371026485661697,Neutral,33
518371385102831616,Neutral,33
518371385102831616,Neutral,89
518371855213015041,Negative,33
518372385939288065,Positive,88
518372478591459328,Positive,33
518373085905698816,Negative,33
518373384678563840,Positive,33
518373452060057601,Neutral,33
518373547266572288,Positive,33
518373735162974208,Neutral,88
518373997323755521,Positive,33
518374114760077312,Neutral,33
518374582437568512,Neutral,33
518374990824370176,Neutral,89
518374990824370176,Positive,33
518375511551377410,Negative,33
518375511551377410,Neutral,89
518375912904343552,Neutral,88
518376059121983488,Negative,33
518376238428487680,Neutral,89
518376238428487680,Negative,33
518376266459009025,Positive,33
518376454254784513,Neutral,33
518377512209248256,Neutral,89
518377512209248256,Positive,33
518378380434366464,Negative,33
518378549406081025,Negative,88
518379123518238720,Neutral,33
518379606056136704,Neutral,33
518380026593427456,Positive,33
518380026593427456,Neutral,89
518380570511175680,Neutral,33
518380919301103617,Positive,33
518381060582014976,Negative,33
518381287368060928,Neutral,88
518381478011756544,Neutral,33
518382209095725058,Neutral,33
518382604488548354,Negative,33
518382604488548354,Neutral,89
518383042663305216,Positive,33
518383993667219456,Neutral,33
518384270369636352,Neutral,33
518384481783513088,Negative,88
518384852195090432,Neutral,33
518385055832739841,Neutral,33
518385208446713856,Neutral,33
518385868919152642,Positive,33
518385898124509184,Neutral,33
518386149266841600,Positive,33
518386342422921216,Positive,88
518386747294883840,Neutral,33
518387108130852864,Neutral,33
518387482384412672,Positive,89
518387482384412672,Neutral,33
518387577867739136,Positive,33
518387722042769408,Positive,33
518388189242081280,Neutral,33
518388614905212928,Negative,88
518389129219178496,Neutral,33
518390038053552129,Negative,33
518390754759438336,Neutral,33
518391147098812416,Neutral,89
518391147098812416,Positive,33
518391726512549888,Negative,33
518392565327216640,Neutral,89
518392565327216640,Negative,33
518392608251719680,Neutral,88
518392829643870208,Negative,33
518393138172669952,Neutral,33
518393492234850304,Neutral,33
518393866274480128,Neutral,89
518393866274480128,Positive,33
518393932221517825,Neutral,33
518394030145953793,Negative,33
518394178397810688,Neutral,88
518394324220772352,Neutral,33
518394648021458945,Positive,33
518395124964139008,Positive,33
518395646190297088,Negative,33
518395913757552640,Neutral,33
518395965490102272,Negative,33
518396192078970881,Negative,88
518396383309877248,Positive,33
518396690244861952,Positive,33
518396803348463616,Positive,33
518397239912595456,Negative,33
518397239912595456,Neutral,89
518397659070353409,Negative,33
518397904541995009,Neutral,33
518398718052429824,Neutral,88
518399253916708864,Neutral,33
518399792087842816,Neutral,33
518400160234483712,Neutral,89
518400160234483712,Neutral,33
518400673738928128,Neutral,33
518401759870746624,Neutral,33
518402078545571840,Positive,33
518402623742173184,Positive,88
518402805758193665,Neutral,33
518402839073533952,Neutral,33
518403006069735424,Neutral,33
518403161229651968,Negative,33
518403805512491008,Positive,33
518403805512491008,Positive,89
518403929865195520,Neutral,89
518403929865195520,Neutral,33
518404322183610368,Positive,88
518404574290640896,Negative,88
518404574290640896,Negative,33
518405193256685569,Positive,33
518405590004281344,Positive,33
518406055123234816,Neutral,33
518407004080340992,Negative,33
518407445970817025,Neutral,33
518407477319438336,Positive,88
518407763320668160,Neutral,33
518408372660740097,Neutral,33
518409080172711936,Positive,33
518409201841094656,Negative,33
518409342174113792,Neutral,88
518409462529687552,Negative,33
518409525058359297,Positive,88
518409617127530496,Neutral,33
518409976000573440,Positive,88
518409976000573440,Positive,33
518410049962930176,Negative,33
518410224756326400,Neutral,33
518411047485833216,Neutral,33
518411077798076416,Neutral,33
518411120630329346,Neutral,88
518411272581554176,Neutral,33
518411482296754177,Neutral,33
518411855950524416,Neutral,33
518412211715575808,Positive,33
518412736209125376,Negative,33
518413119551725568,Neutral,88
518413119551725568,Negative,33
518413410338603008,Positive,88
518413803017732096,Neutral,88
518413803017732096,Positive,33
518414324659146752,Negative,33
518414458897829888,Neutral,33
518414542137987072,Negative,33
518414590905159680,Positive,33
518414711256543232,Neutral,88
518414711256543232,Neutral,33
518415155122950144,Neutral,88
518415621768626176,Positive,88
518415621768626176,Positive,33
518416011578834944,Positive,33
518416338130579456,Neutral,33
518416943590965248,Neutral,33
518417403911602176,Negative,88
518417403911602176,Negative,33
518417512904794112,Neutral,88
518417662175870976,Neutral,33
518418188711641088,Positive,33
518418719773818880,Negative,33
518419479877783552,Neutral,33
518419600942571520,Negative,33
518419660191305729,Neutral,88
518420211071209473,Negative,33
518420236039909376,Negative,33
518420292407152640,Negative,33
518420411684757504,Neutral,33
518420484069662721,Neutral,33
518420484069662721,Positive,88
518420632577773569,Neutral,88
518420632577773569,Neutral,33
518420750777458688,Negative,88
518420750777458688,Negative,88
518420809229283328,Negative,33
518420817135554561,Neutral,33
518421282913009664,Neutral,33
518422189130137601,Neutral,33
518422591120613376,Negative,33
518422954150199296,Positive,33
518423169078951936,Negative,88
518423169078951936,Negative,88
518423512919191552,Neutral,33
518423714707546112,Neutral,33
518424670761390082,Positive,33
518424845554827264,Neutral,33
518425009971544064,Neutral,33
518425231330115584,Neutral,88
518425432954527746,Neutral,33
518425432954527746,Neutral,88
518425648315256832,Neutral,33
518426293134954496,Positive,33
518426293134954496,Neutral,88
518426746736377856,Negative,33
518426746736377856,Negative,88
518426790097092608,Negative,33
518427265227833344,Neutral,88
518427265227833344,Neutral,33
518427863524315136,Neutral,88
518427946789642240,Neutral,33
518428004239040512,Positive,33
518428365213020160,Neutral,33
518428365213020160,Neutral,88
518428405948514304,Negative,33
518428974746443777,Positive,33
518429575056228352,Positive,33
518429747223990272,Neutral,88
518429942242357248,Neutral,33
518430026812116992,Negative,33
518430139202682880,Negative,33
518430191807655937,Neutral,33
518430717165187074,Positive,33
518431080295432192,Neutral,33
518431080295432192,Neutral,88
518431406402568193,Neutral,88
518431641170358272,Neutral,33
518432060021944321,Positive,33
518432222203097088,Neutral,88
518432512058863617,Positive,33
518432684004356096,Positive,33
518432741487296513,Neutral,33
518433219008806914,Negative,88
518433358121271296,Neutral,33
518433587369345024,Positive,33
518433833944117248,Neutral,33
518434030296248320,Positive,33
518434240376348672,Neutral,33
518434240376348672,Neutral,88
518434484975570945,Negative,33
518434588042219521,Neutral,88
518434964896243713,Neutral,33
518435295235432448,Positive,33
518435925928718337,Positive,33
518435948393426945,Positive,33
518435983906590720,Neutral,33
518436145576034304,Positive,33
518436686955831297,Neutral,88
518436956167213056,Negative,33
518437376457469952,Neutral,33
518437537799737344,Positive,33
518437834081202176,Positive,33
518437913231892480,Neutral,33
518438041988636672,Positive,33
518438767922003968,Negative,88
518438888713764865,Positive,33
518439201722077184,Positive,33
518439333221892097,Positive,33
518439451622924289,Neutral,33
518439502873120768,Negative,33
518440103233204224,Negative,33
518440369386975232,Neutral,88
518440916848484352,Neutral,33
518441186676473856,Neutral,33
518441494613868544,Neutral,88
518441494613868544,Neutral,33
518441927663173632,Positive,33
518442119334473728,Neutral,33
518442311471353857,Negative,33
518442529096998912,Neutral,88
518442555294617600,Positive,33
518442834928865280,Negative,33
518442949110403072,Neutral,33
518443232628596736,Positive,33
518443471657795585,Neutral,33
518443603275022336,Neutral,33
518443840534220800,Neutral,88
518443988102418432,Neutral,33
518444158000721921,Neutral,88
518444158000721921,Neutral,33
518444645752508416,Positive,33
518444781874475010,Negative,33
518445139401134080,Neutral,33
518445218928934912,Negative,88
518445460806459392,Neutral,33
518445661486731264,Neutral,33
518445661486731264,Positive,88
518445674724352000,Neutral,88
518445674724352000,Neutral,33
518446447306747905,Positive,33
518446447306747905,Neutral,88
518446627963813888,Positive,33
518446689326465025,Neutral,33
518447233638076416,Neutral,88
518447764263665664,Neutral,33
518447911848660993,Positive,33
518448244620537856,Negative,33
518448498854100992,Negative,33
518448781210427392,Positive,33
518449111436382208,Positive,33
518449479910170625,Neutral,88
518450496575901696,Negative,33
518450686636605440,Negative,33
518450791301259264,Negative,33
518451007567986689,Negative,33
518451212241625088,Neutral,33
518451260308332544,Neutral,33
518451260308332544,Neutral,88
518451467032989696,Neutral,88
518451467032989696,Negative,88
518451557189554178,Neutral,33
518451717294526464,Neutral,33
518451796483006465,Neutral,33
518452319764348928,Neutral,33
518452319764348928,Neutral,88
518452514757574656,Neutral,33
518452921290469376,Negative,33
518453143437582336,Neutral,88
518453143437582336,Neutral,88
518453221090938880,Neutral,33
518453317736087552,Neutral,33
518453437525401600,Neutral,33
518453551404572672,Neutral,33
518453796046135297,Neutral,88
518453796046135297,Negative,33
518454178083913728,Neutral,33
518454270694555649,Negative,88
518454422179823616,Neutral,33
518454834505478144,Neutral,33
518454834505478144,Positive,88
518455295182655489,Positive,33
518455500577714176,Positive,33
518455667641040896,Negative,33
518456009040596993,Positive,33
518456106319110144,Neutral,88
518456198090477568,Neutral,33
518456298728218624,Neutral,33
518456707123777536,Neutral,33
518456793148968960,Neutral,33
518457156610560000,Positive,33
518457458537529344,Neutral,33
518458114958712832,Negative,88
518458224945922048,Positive,33
518458604547235842,Neutral,33
518458657290207232,Negative,33
518458881211891713,Negative,88
518458881211891713,Neutral,33
518459080374222850,Neutral,33
518459433622728704,Negative,88
518459433622728704,Negative,33
518459543509270528,Neutral,88
518459721872076800,Neutral,88
518459721872076800,Neutral,33
518459863316582401,Neutral,33
518460161653235712,Neutral,88
518460161653235712,Neutral,33
518460550398115840,Positive,33
518460644438577153,Positive,33
518461029492477952,Negative,88
518461386998177793,Positive,33
518461521933107200,Positive,33
518461717354119169,Neutral,33
518461717354119169,Neutral,88
518461852540735488,Neutral,33
518462368008118272,Neutral,33
518462368008118272,Positive,88
518462573201870848,Positive,33
518462978723942401,Negative,88
518462978723942401,Negative,88
518463131103010817,Neutral,33
518463131103010817,Neutral,88
518463209788170240,Negative,33
518463209788170240,Neutral,88
518463301169455104,Neutral,33
518463621010321408,Neutral,33
518463705458429952,Neutral,33
518463798567776256,Positive,33
518464320498589696,Neutral,88
518464897202794496,Neutral,33
518465009186525184,Neutral,33
518465137498677248,Neutral,33
518465137498677248,Neutral,88
518465487374942209,Positive,33
518465684410744832,Positive,33
518465768586244096,Positive,88
518466084195012608,Neutral,33
518466163396079616,Neutral,33
518466281813852160,Neutral,33
518466281813852160,Positive,88
518466656217997312,Positive,33
518467027212980224,Neutral,33
518467248034693120,Positive,33
518467328368189440,Negative,88
518467328368189440,Neutral,88
518467377168912386,Negative,33
518467552100769792,Negative,33
518467748394196992,Neutral,88
518467748394196992,Neutral,33
518467833802784768,Positive,88
518467833802784768,Neutral,33
518468057958973441,Neutral,33
518468389128667136,Positive,33
518468679613546496,Positive,88
518468870865420288,Neutral,33
518468973135155200,Neutral,33
518469210574704640,Negative,33
518469312928301056,Negative,33
518469341009162240,Neutral,33
518469638112673792,Positive,33
518469638112673792,Neutral,88
518469705141878784,Negative,88
518469819583455232,Neutral,33
518469916794830848,Neutral,33
